H2189,ZOWH,a trembling
H2190,ZOW,Zaavan
H2191,ZOYR,a little
H2192,ZOYR,little
H2193,ZO,extinguish
H2194,ZO,be indignant
H2195,ZO,indignation
H2196,ZO,be out of humour
H2197,ZO,storming
H2198,ZO,out of humour
H2199,ZOQ,cry
H2200,ZOQ,cry
H2201,ZOQ,cry
H2202,ZPR,Ziphron
H2203,ZPT,pitch
H2204,ZQ,be old
H2205,ZQ,old
H2206,ZQ,chin
H2207,ZQ,old age
H2208,ZQ,old age
H2209,ZQNH,old age
H2210,ZQ,raise up
H2211,ZQ,raise
H2212,ZQQ,refine
H2213,ZR,circlet
H2214,ZRA,loathsome thing
H2215,ZRB,be burnt
H2216,ZRBBL,Zerubbabel
H2217,ZRBBL,Zerubbabel
H2218,ZRD,Zared
H2219,ZRH,scatter
H2220,ZRWO,arm
H2221,ZRWO,sowing
H2222,ZRZY,drip｜drop
H2223,ZRZYR,girded
H2224,ZRX,rise
H2225,ZRX,dawning
H2226,ZRX,Zarah
H2227,ZRXY,Zarchite
H2228,ZRXYH,Zerahiah
H2229,ZR,pour forth in floods
H2230,ZR,flood of rain
H2231,ZRMH,issue
H2232,ZRO,sow
H2233,ZRO,sowing
H2234,ZRO,seed
H2235,ZRO,sown｜vegetable
H2236,ZRQ,to toss
H2237,ZRR,sneeze
H2238,ZR,Zeresh
H2239,ZRT,span
H2240,ZTWA,Zattu
H2241,ZT,Zetham
H2242,ZTR,Zethar
H2243,XB,bosom
H2244,XBA,withdraw
H2245,XBB,love
H2246,XBB,Hobab
H2247,XBH,withdraw
H2248,XBWLH,hurtful act
H2249,XBWR,Habor
H2250,XBWRH,stripe
H2251,XB+,beat off
H2252,XBYH,Habaiah
H2253,XBYW,hiding
H2254,XBL,act (ruinously) corruptly｜bind｜travail
H2255,XBL,destroy
H2256,XBL,cord｜destruction｜pain｜union
H2257,XBL,hurt
H2258,XBL,pledge
H2259,XBL,sailor
H2260,XBL,mast
H2261,XBCLT,meadow-saffron
H2262,XBCNYH,Habazaniah
H2263,XBQ,clasp
H2264,XBQ,a clasping
H2265,XBQWQ,Habakkuk
H2266,XBR,unite
H2267,XBR,company
H2268,XBR,Heber
H2269,XBR,fellow
H2270,XBR,united
H2271,XBR,associate
H2272,XBRBRH,stripe
H2273,XBRH,fellow
H2274,XBRH,association
H2275,XBRW,Hebron
H2276,XBRWNY,Hebronites
H2277,XBRY,Heberites
H2278,XBRT,consort
H2279,XBRT,a thing that joins
H2280,XB,bind
H2281,XBT,flat cakes
H2282,XG,festival-gathering
H2283,XGA,reeling
H2284,XGB,locust
H2285,XGB,Hagab
H2286,XGBA,Hagaba
H2287,XGG,make a pilgrimage
H2288,XGW,places of concealment
H2289,XGWR,girt
H2290,XGWR,belt｜girdle
H2291,XGY,Haggi
H2292,XGY,Haggai
H2293,XGYH,Haggiah
H2294,XGYT,Haggith
H2295,XGLH,Hoglah
H2296,XGR,gird
H2297,XD,one
H2298,XD,one
H2299,XD,sharp
H2300,XDD,be sharp
H2301,XDD,Hadad
H2302,XDH,rejoice
H2303,XDWD,sharpened
H2304,XDWH,joy
H2305,XDWH,joy
H2306,XDY,breast
H2307,XDYD,Hadid
H2308,XDL,cease
H2309,XDL,cessation
H2310,XDL,forbearing
H2311,XDLY,Hadlai
H2312,XDQ,brier
H2313,XDQL,Hiddekel
H2314,XDR,surround
H2315,XDR,chamber
H2316,XDR,Hadar
H2317,XDR,Hadrach
H2318,XD,renew
H2319,XD,new
H2320,XD,newness
H2321,XD,Hodesh
H2322,XDH,Hadashah
H2323,XDT,new
H2324,XWA,declare
H2325,XWB,be guilty
H2326,XWB,debt
H2327,XWBH,Hobah
H2328,XWG,draw round
H2329,XWG,vault
H2330,XWD,propound a riddle
H2331,XWH,tell
H2332,XWH,Eve
H2333,XWH,tent-village
H2334,XWWTYOYR,(Bashan-) Havoth-jair
H2335,XWZY,seer
H2336,XWX,brier
H2337,XWX,brier
H2338,XW+,repair
H2339,XW+,thread
H2340,XWY,Hivite
H2341,XWYLH,Havilah
H2342,XWL,be firm｜whirl
H2343,XWL,Hul
H2344,XWL,sand
H2345,XW,darkened
H2346,XWMH,wall
H2347,XWS,pity
H2348,XW,shore
H2349,XWP,Hupham
H2350,XWPMY,Huphamites
H2351,XW,the outside
H2352,XWR,crevice
H2353,XWR,white stuff
H2354,XWR,Hur
H2355,XWR,white stuff
H2356,XWR,hole
H2357,XWR,be white
H2358,XWR,white
H2359,XWRY,Huri
H2360,XWRY,Hurai
H2361,XWR,Huram
H2362,XWR,Hauran
H2363,XW,feel｜haste
H2364,XWH,Hushah
H2365,XWY,Hushai
H2366,XWY,Hushim
H2367,XW,Husham
H2368,XWT,seal
H2369,XWT,Hotham
H2370,XZA,see
H2371,XZAL,Hazael
H2372,XZH,see
H2373,XZH,breast
H2374,XZH,seer
H2375,XZW,Hazo
H2376,XZW,vision
H2377,XZW,vision
H2378,XZWT,in the visions
H2379,XZWT,sight
H2380,XZWT,vision
H2381,XZYAL,Haziel
H2382,XZYH,Hazaiah
H2383,XZYW,Hezion
H2384,XZYW,vision
H2385,XZYZ,bolt
H2386,XZYR,swine
H2387,XZYR,Hezir
H2388,XZQ,be firm
H2389,XZQ,strong
H2390,XZQ,powerful
H2391,XZQ,strength
H2392,XZQ,strength
H2393,XZQH,strength
H2394,XZQH,strength
H2395,XZQY,Hezeki
H2396,XZQYH,Hezekiah
H2397,XX,hook
H2398,X+A,miss
H2399,X+A,sin
H2400,X+A,sinful
H2401,X+AH,sin
H2402,X+AH,sin-offering
H2403,X+AH,sin｜sinful thing
H2404,X+B,cut wood
H2405,X+BH,dark-hued
H2406,X+H,wheat
H2407,X+W,Hattush
H2408,X+Y,sin
H2409,X+YA,sin-offering
H2410,X+Y+A,Hatita
H2411,X+YL,Hattil
H2412,X+YPA,Hatipha
H2413,X+,hold in
H2414,X+,catch
H2415,X+R,branch
H2416,XY,alive｜community｜kinsfolk｜life｜living thing
H2417,XY,living
H2418,XYA,live
H2419,XYAL,Hiel
H2420,XYDH,riddle
H2421,XYH,live
H2422,XYH,having the vigour of life
H2423,XYWA,beast
H2424,XYWT,living widows
H2425,XYY,live
H2426,XYL,rampart
H2427,XYL,a writhing｜anguish
H2428,XYL,strength
H2429,XYL,power
H2430,XYLH,rampart
H2431,XYL,Helam
H2432,XYL,Hilen
H2433,XY,grace
H2434,XY,party-wall
H2435,XYCW,outer
H2436,XYQ,bosom
H2437,XYRH,Hirah
H2438,XYR,Hiram
H2439,XY,haste
H2440,XY,quickly
H2441,X,palate
H2442,XKH,wait
H2443,XKH,hook
H2444,XKYLH,Hachilah
H2445,XKY,wise man
H2446,XKLYH,Hachaliah
H2447,XKLYL,dark
H2448,XKLLWT,dulness
H2449,XK,be wise
H2450,XK,wise
H2451,XKMH,wisdom
H2452,XKMH,wisdom
H2453,XKMWNY,Hachmoni
H2454,XKMWT,wisdom
H2455,XL,profaneness
H2456,XLA,be sick
H2457,XLAH,rust
H2458,XLAH,Helah
H2459,XLB,fat
H2460,XLB,Heleb
H2461,XLB,milk
H2462,XLBH,Helbah
H2463,XLBW,Helbah
H2464,XLBNH,galbanam
H2465,XLD,duration
H2466,XLD,Heled
H2467,XLD,weasel
H2468,XLDH,Huldah
H2469,XLDY,Heldai
H2470,XLH,be weak｜mollify
H2471,XLH,a kind of cake
H2472,XLW,dream
H2473,XLW,Holon
H2474,XLW,window
H2475,XLW,a passing away
H2476,XLWH,weakness
H2477,XLX,Halah
H2478,XLXWL,Halhul
H2479,XLXLH,anguish
H2480,XL+,and they snatched it from him
H2481,XLY,ornament
H2482,XLY,Hali
H2483,XLY,sickness
H2484,XLYH,jewelry
H2485,XLYL,flute
H2486,XLYLH,ad profanum!
H2487,XLYPH,a change
H2488,XLYCH,what is stripped off
H2489,XLKA,hapless
H2490,XLL,bore｜play the pipe｜pollute
H2491,XLL,pierced｜profaned
H2492,XL,be healthy｜dream
H2493,XL,dream
H2494,XL,Helem
H2495,XLMWT,purslain
H2496,XLMY,flint
H2497,XL,Helon
H2498,XL,pass on
H2499,XL,pass
H2500,XL,exchange
H2501,XL,Heleph
H2502,XL,draw off｜equip
H2503,XL,Helez
H2504,XL,loins
H2505,XLQ,be smooth｜divide
H2506,XLQ,portion｜smoothness
H2507,XLQ,Helek
H2508,XLQ,portion
H2509,XLQ,smooth
H2510,XLQ,Halak
H2511,XLQ,smooth
H2512,XLQ,smooth
H2513,XLQH,portion｜smooth part
H2514,XLQH,smoothness
H2515,XLQH,part
H2516,XLQY,Helkites
H2517,XLQY,Helkai
H2518,XLQYH,Hillkiah
H2519,XLQLQH,smoothness
H2520,XLQT,Helkath
H2521,XLQTHCRY,Helkath-hazzurim
H2522,XL,be weak
H2523,XL,weak
H2524,X,husband’s father
H2525,X,hot
H2526,X,Ham
H2527,X,heat
H2528,XMA,rage
H2529,XMAH,curd｜heat
H2530,XMD,desirableness｜desire
H2531,XMD,desire
H2532,XMDH,desirableness｜desire
H2533,XMD,Hemdan
H2534,XMH,heat
H2535,XMH,heat
H2536,XMWAL,Hamuel
H2537,XMW+L,Hamutal
H2538,XMWL,Hamul
H2539,XMWLY,Hamulites
H2540,XMW,Hammon
H2541,XMW,the ruthless
H2542,XMWQ,curving
H2543,XMWR,(he)-ass
H2544,XMWR,Hamor
H2545,XMWT,husband’s mother
H2546,XM+,lizard
H2547,XM+H,Humtah
H2548,XMY,seasoned
H2549,XMYY,fifth
H2550,XML,spare
H2551,XMLH,compassion
H2552,XM,be warm
H2553,XM,sun-pillar
H2554,XMS,treat violently
H2555,XMS,violence
H2556,XM,be red｜be ruthless｜be sour
H2557,XM,anything leavened｜that which is leavened
H2558,XM,vinegar
H2559,XMQ,turn away
H2560,XMR,be red｜cover with asphalt｜ferment
H2561,XMR,wine
H2562,XMR,wine
H2563,XMR,cement｜heap｜homer
H2564,XMR,bitumen
H2565,XMRH,heap
H2566,XMR,Amran
H2567,XM,and he shall fifth
H2568,XM,five
H2569,XM,fifth part
H2570,XM,belly
H2571,XM,in battle array
H2572,XMY,fifty
H2573,XMT,waterskin
H2574,XMT,Hamath
H2575,XMT,Hammath
H2576,XMTDAR,Hamath-Dor
H2577,XMTY,Hamathite
H2578,XMTCWBH,Hamath-Zobah
H2579,XMTRBH,Chamath-Rabbah
H2580,X,favour
H2581,X,Hen
H2582,XNDD,Henadad
H2583,XNH,decline
H2584,XNH,Hannah
H2585,XNW,Enoch
H2586,XNW,Hanun
H2587,XNW,gracious
H2588,XNWT,cell
H2589,XNWT,shew favour
H2590,XN+,embalming｜spice
H2591,XN+A,wheat
H2592,XNYAL,Hanniel
H2593,XNY,trained
H2594,XNYNH,favour
H2595,XNYT,spear
H2596,XN,train up
H2597,XNKA,dedication
H2598,XNKH,dedication
H2599,XNKY,Hanochites
H2600,XN,out of favour
H2601,XNMAL,Hanameel
H2602,XNML,aphis
H2603,XN,be loathsome｜shew favour
H2604,XN,shew favour
H2605,XN,Canan
H2606,XNNAL,Hananeel
H2607,XNNY,Hanani
H2608,XNNYH,Hananiah
H2609,XNS,Hanes
H2610,XN,be polluted
H2611,XN,profane
H2612,XN,profaneness
H2613,XNPH,profaneness
H2614,XNQ,strangle
H2615,XNT,Hannathon
H2616,XSD,be good｜be reproached
H2617,XSD,goodness｜shame
H2618,XSD,Hesed
H2619,XSDYH,Hasadiah
H2620,XSH,seek refuge
H2621,XSH,Hosah
H2622,XSWT,refuge
H2623,XSYD,kind
H2624,XSYDH,stork
H2625,XSYL,locust
H2626,XSY,strong
H2627,XSYR,lacking
H2628,XSL,finish off
H2629,XS,stop up
H2630,XS,be strong
H2631,XS,take possession of
H2632,XS,power
H2633,XS,wealth
H2634,XS,strong
H2635,XS,clay
H2636,XSPS,scaled off
H2637,XSR,lack
H2638,XSR,needy
H2639,XSR,want
H2640,XSR,want
H2641,XSRH,Hasrah
H2642,XSRW,thing lacking
H2643,X,clean
H2644,XPA,do secretly
H2645,XPH,cover
H2646,XPH,canopy
H2647,XPH,Huppah
H2648,XPZ,be in trepidation
H2649,XPZW,trepidation
H2650,XPY,Huppim
H2651,XP,hollow of hand
H2652,XPNY,Hophni
H2653,XP,enclose
H2654,XP,bend down｜delight in
H2655,XP,delighting in
H2656,XP,delight
H2657,XPCYBH,Hephzi-bah
H2658,XPR,dig
H2659,XPR,be abashed
H2660,XPR,Hepher
H2661,XPR,mole
H2662,XPRY,Hepherites
H2663,XPRY,Haphraim
H2664,XP,search
H2665,XP,a
H2666,XP,be free
H2667,XP,wide-spread
H2668,XPH,freedom
H2669,XPWT,freedom
H2670,XPY,free
H2671,X,arrow
H2672,XCB,hew
H2673,XCH,divide
H2674,XCWR,Hazor
H2675,XCWRXDTH,Hazor
H2676,XCWT,division
H2677,XCY,half
H2678,XCY,arrow
H2679,XCYHMNXWT,Chatsi-ham-Menuchoth
H2680,XCYHMNXTY,Chatsi-ham-Menachtite
H2681,XCYR,settled abode
H2682,XCYR,green grass
H2683,XC,bosom
H2684,XC,bosom
H2685,XC,shew insolence
H2686,XC,archers｜divide
H2687,XC,gravel
H2688,XCCWTMR,Hazezon-tamar
H2689,XCCRH,clarion
H2690,XCR,sound a clarion
H2691,XCR,enclosure｜settled abode
H2692,XCRADR,Hazar-addar
H2693,XCRGDH,Hazar-gaddah
H2694,XCRHTYKW,Hazar-hatticon
H2695,XCRW,Hezro
H2696,XCRW,Hezron
H2697,XCRWNY,Hezronites
H2698,XCRWT,Hazeroth
H2699,XCRY,Hazerim
H2700,XCRMWT,Hazarmaveth
H2701,XCRSWSH,Hazar-susah
H2702,XCRSWSY,Hazar-susim
H2703,XCROYNW,Hazar-enon
H2704,XCROYN,Hazar-enan
H2705,XCRWOL,Hazar-shual
H2706,XQ,something prescribed
H2707,XQH,cut in
H2708,XQH,something prescribed
H2709,XQWPA,Hakupha
H2710,XQQ,cut in
H2711,XQQ,something prescribed
H2712,XQQ,Hukkok
H2713,XQR,search
H2714,XQR,searching
H2715,XR,noble
H2716,XRA,dung
H2717,XRB,attack｜be dry｜be waste
H2718,XRB,be waste
H2719,XRB,sword
H2720,XRB,dry｜waste
H2721,XRB,desolation｜dryness
H2722,XRB,Horeb
H2723,XRBH,waste
H2724,XRBH,dry ground
H2725,XRBW,drought
H2726,XRBWNA,Harbona
H2727,XRG,quake
H2728,XRGL,locust
H2729,XRD,tremble
H2730,XRD,trembling
H2731,XRDH,trembling
H2732,XRDH,Haradah
H2733,XRDY,Harodite
H2734,XRH,burn
H2735,XRHGDGD,hollow
H2736,XRHYH,Harhaiah
H2737,XRWZ,string of beads
H2738,XRWL,chickpea
H2739,XRWM,Harumaph
H2740,XRW,anger
H2741,XRWPY,Haruphite
H2742,XRW,gold｜sharp｜strict decision｜trench
H2743,XRW,Haruz
H2744,XRXWR,Harhur
H2745,XRXS,Harhas
H2746,XRXR,violent heat
H2747,XR+,graving-tool
H2748,XR+,engraver
H2749,XR+,magician
H2750,XRY,burning
H2751,XRY,white bread
H2752,XRY,Horims
H2753,XRY,Hori
H2754,XRY+,bag
H2755,XRYYWNY,dove’s dung
H2756,XRY,Hariph
H2757,XRY,a cut
H2758,XRY,ploughing
H2759,XRYY,a silent east wind
H2760,XR,set in motion
H2761,XR,singe
H2762,XR,lattice
H2763,XR,ban｜slit
H2764,XR,devoted thing｜net
H2765,XR,Horem
H2766,XR,Harim
H2767,XRMH,Hormah
H2768,XRMW,Hermon
H2769,XRMWNY,the Hermonites
H2770,XRM,sickle
H2771,XR,Haran
H2772,XRNY,Horonite
H2773,XRNY,Horonaim
H2774,XRNPR,Harnepher
H2775,XRS,an eruptive disease｜sun
H2776,XRS,Heres
H2777,XRSWT,potsherd
H2778,XR,acquire｜remain in harvest time｜reproach
H2779,XR,harvest-time
H2780,XR,Hareph
H2781,XRPH,reproach
H2782,XR,cut
H2783,XR,loin
H2784,XRCBH,bond
H2785,XRC,grape-kernels
H2786,XRQ,gnash
H2787,XRR,be hot
H2788,XRR,parched place
H2789,XR,earthenware
H2790,XR,be silent｜cut in
H2791,XR,magic art｜silently
H2792,XR,Heresh
H2793,XR,wood
H2794,XR,cut in
H2795,XR,deaf
H2796,XR,graver
H2797,XRA,Harsha
H2798,XRY,cut in
H2799,XRT,carving
H2800,XRT,Harosheth
H2801,XRT,grave
H2802,XRT,Hereth
H2803,XB,think
H2804,XB,think
H2805,XB,ingenious work
H2806,XBDNH,Hasbadana
H2807,XBH,Hashubah
H2808,XBW,reckoning
H2809,XBW,Heshbon
H2810,XBW,device
H2811,XBYH,Hashabiah
H2812,XBNH,Hashabnah
H2813,XBNYH,Hashabniah
H2814,XH,be silent
H2815,XWB,Hashub
H2816,XW,darkness
H2817,XWPA,Hashupha
H2818,XX,need｜thing needed
H2819,XXWT,things needed
H2820,X,withhold
H2821,X,be or grow dark
H2822,X,darkness
H2823,X,obscure
H2824,XKH,darkness
H2825,XKH,darkness
H2826,XL,shatter
H2827,XL,shatter
H2828,X,Hashum
H2829,XMW,Heshmon
H2830,XML,shining
H2831,XM,ambassadors
H2832,XMNH,Hashmonah
H2833,X,breast-piece
H2834,X,strip off
H2835,X,two little flocks of goats
H2836,XQ,be attached to｜furnish with fillets
H2837,XQ,desire
H2838,XQ,fillet
H2839,XQ,spoke
H2840,XR,nave
H2841,XRH,collection
H2842,X,chaff
H2843,XTY,Hushathite
H2844,XT,shattered｜terror
H2845,XT,Heth
H2846,XTH,snatch up
H2847,XTH,terror
H2848,XTWL,bandage
H2849,XTXT,terror
H2850,XTY,Hittite
H2851,XTYT,terror
H2852,XT,divide
H2853,XTL,entwine
H2854,XTLH,swaddling-band
H2855,XTL,Hethlon
H2856,XT,seal
H2857,XT,seal
H2858,XTMT,signet-ring
H2859,XT,give｜make oneself a daughter’s husband
H2860,XT,daughter’s husband
H2861,XTNH,marriage
H2862,XT,seize
H2863,XT,prey
H2864,XTR,dig
H2865,XTT,be shattered
H2866,XTT,terror
H2867,XTT,cathath
H2868,+AB,be good
H2869,+B,good
H2870,+BAL,Tabeal
H2871,+BWL,turban
H2872,+BWR,highest part
H2873,+BX,slaughter
H2874,+BX,slaughtering
H2875,+BX,Tebah
H2876,+BX,cook
H2877,+BX,guardsman
H2878,+BXH,thing slaughtered
H2879,+BXH,female cook
H2880,+BXT,Tibhath
H2881,+BL,dip
H2882,+BLYHW,Tebaliah
H2883,+BO,sink
H2884,+BOWT,Tabaoth
H2885,+BOT,signet
H2886,+BRMW,Tabrimmon
H2887,+BT,Tebeth
H2888,+BT,Tabbath
H2889,+HWR,clean
H2890,+HWR,clean
H2891,+HR,be clean
H2892,+HR,clearness｜purity
H2893,+HRH,purifying
H2894,+WA,and I will sweep it with the besom of destruction
H2895,+WB,pleasing
H2896,+WB,a good thing｜pleasant｜welfare
H2897,+WB,Tob
H2898,+WB,good things
H2899,+WBADNYHW,Tob-adonijah
H2900,+WBYH,Tobiah
H2901,+WH,spin
H2902,+WX,be besmeared｜over-spread
H2903,+WPPH,bands
H2904,+WL,hurl
H2905,+WR,row
H2906,+WR,mountain
H2907,+W,rush
H2908,+WT,fastingly
H2909,+XH,hurl
H2910,+XH,inward parts
H2911,+XW,grinding-mill
H2912,+X,grind
H2913,+XNH,mill
H2914,+XR,tumours
H2915,+YX,a coating
H2916,+Y+,mud
H2917,+Y,clay
H2918,+YRH,encampment
H2919,+L,night-mist
H2920,+L,dew
H2921,+LA,patch
H2922,+LA,lamb
H2923,+LAY,Telaim
H2924,+LH,lamb
H2925,+L+LH,a hurling
H2926,+LL,cover over
H2927,+LL,have shade
H2928,+L,Telem
H2929,+LMW,Talmon
H2930,+MA,be unclean｜uncleanness
H2931,+MA,unclean
H2932,+MAH,uncleanness
H2933,+MH,we are stopped up
H2934,+M,hide
H2935,+NA,basket
H2936,+N,soil
H2937,+OH,wander
H2938,+O,taste
H2939,+O,feed
H2940,+O,taste
H2941,+O,taste
H2942,+O,taste
H2943,+O,load
H2944,+O,pierce
H2945,+,children
H2946,+PX,extend
H2947,+PX,a span
H2948,+PX,span
H2949,+PX,dandling
H2950,+PL,smear
H2951,+PSR,scribe
H2952,+P,trip
H2953,+PR,nail
H2954,+P,be gross
H2955,+PT,Taphath
H2956,+RD,pursue
H2957,+RD,chase away
H2958,+RW,not yet
H2959,+RX,toil
H2960,+RX,burden
H2961,+RY,fresh
H2962,+R,not yet
H2963,+R,tear
H2964,+R,prey
H2965,+R,fresh-plucked
H2966,+RPH,animal torn
H2967,+RPLY,Tarpelites
H2968,YAB,long
H2969,YAH,befit
H2970,YAZNYH,Jaazaniah
H2971,YAYR,Jair
H2972,YARY,Jairite
H2973,YAL,be foolish
H2974,YAL,shew willingness
H2975,YAR,stream of the Nile
H2976,YA,despair
H2977,YAYH,Josiah
H2978,YATW,entrance
H2979,YATRY,Jeaterai
H2980,YBB,cry shrilly
H2981,YBWL,produce
H2982,YBWS,Jebus
H2983,YBWSY,Jebusite
H2984,YBXR,Ibhar
H2985,YBY,Jabin
H2986,YBL,conduct
H2987,YBL,bear along
H2988,YBL,watercourse
H2989,YBL,Jabal
H2990,YBL,running
H2991,YBLO,Ibleam
H2992,YB,do duty of
H2993,YB,husband’s brother
H2994,YBMT,sister-in-law
H2995,YBNAL,Jabneel
H2996,YBNH,Jabneh
H2997,YBNYH,Ibneiah
H2998,YBNYH,Ibnijah
H2999,YBQ,Jabbok
H3000,YBRKYHW,Jeberechiah
H3001,YB,be dry
H3002,YB,dry
H3003,YB,Jobesh
H3004,YBH,dry land
H3005,YB,Jibsam
H3006,YBT,dry ground
H3007,YBT,earth
H3008,YGAL,Igal
H3009,YGB,till
H3010,YGB,field
H3011,YGBHH,Jogbehah
H3012,YGDLYHW,Igdaliah
H3013,YGH,suffer
H3014,YGH,thrust away
H3015,YGW,grief
H3016,YGWR,fearing
H3017,YGWR,Jagur
H3018,YGYO,toil
H3019,YGYO,weary
H3020,YGLY,Jogli
H3021,YGO,toil
H3022,YGO,gain
H3023,YGO,weary
H3024,YGOH,wearying
H3025,YGR,be afraid
H3026,YGRHDWTA,heap｜testimony
H3027,YD,hand
H3028,YD,hand
H3029,YDA,praise
H3030,YDALH,Idalah
H3031,YDB,Idbash
H3032,YDD,cast
H3033,YDDWT,love
H3034,YDH,throw
H3035,YDW,Iddo
H3036,YDW,Jadon
H3037,YDWO,Jaddua
H3038,YDWTW,Jeduthun
H3039,YDYD,a song of love｜beloved
H3040,YDYDH,Jedidah
H3041,YDYDYH,Jedidiah
H3042,YDYH,Jedaiah
H3043,YDYOAL,Jediael
H3044,YDL,Jidlaph
H3045,YDO,know
H3046,YDO,know
H3047,YDO,Jada
H3048,YDOYH,Jedaiah
H3049,YDONY,familiar spirit
H3050,YH,Jah
H3051,YHB,give
H3052,YHB,give
H3053,YHB,lot
H3054,YHD,become a Jew
H3055,YHD,Jehud
H3056,YHDY,Jehdai
H3057,YHDYH,Jehudijah
H3058,YHWA,Jehu
H3059,YHWAXZ,Jehoahaz
H3060,YHWA,Jehoash
H3061,YHWD,Jewry
H3062,YHWDAY,Jew
H3063,YHWDH,Judah
H3064,YHWDY,Jew
H3065,YHWDY,Jehudi
H3066,YHWDYT,in Jewish
H3067,YHWDYT,Judith
H3068,YHWH,Jehovah
H3069,YHWH,God
H3070,YHWHYRAH,see
H3071,YHWHNSY,standard
H3072,YHWHCDQNW,rightness
H3073,YHWHLW,completeness
H3074,YHWHMH,there
H3075,YHWZBD,Jehozabad
H3076,YHWXN,Jehohanan
H3077,YHWYDO,Jehoiada
H3078,YHWYKY,Jehoiachin
H3079,YHWYQY,Jehoiakim
H3080,YHWYRYB,Jehoiarib
H3081,YHWKL,Jehucal
H3082,YHWNDB,Jehonadab
H3083,YHWNT,Jonathan
H3084,YHWS,Joseph
H3085,YHWODH,Jehoada
H3086,YHWODY,Jehoaddan
H3087,YHWCDQ,Jehozadek
H3088,YHWR,Jehoram
H3089,YHWBO,Jehosheba
H3090,YHWBOT,Jehoshabeath
H3091,YHWWO,Jehoshua
H3092,YHWP+,Jehoshaphat
H3093,YHYR,proud
H3094,YHLLAL,Jehalellel
H3095,YHL,jasper
H3096,YH,Jahaz
H3097,YWAB,Joab
H3098,YWAX,Joah
H3099,YWAXZ,Jehoahaz
H3100,YWAL,Joel
H3101,YWA,Joash
H3102,YWB,Job
H3103,YWBB,Jobab
H3104,YWBL,ram
H3105,YWBL,stream
H3106,YWBL,Jubal
H3107,YWZBD,Josabad
H3108,YWZKR,Jozachar
H3109,YWXA,Joha
H3110,YWXN,Johanan
H3111,YWYDO,Jehoiada
H3112,YWYKY,Jehoiachin
H3113,YWYQY,Joiakim
H3114,YWYRYB,Joiarib
H3115,YWKBD,Jochebed
H3116,YWKL,Jucal
H3117,YW,day
H3118,YW,day
H3119,YWM,daytime
H3120,YW,Javan
H3121,YW,mire
H3122,YWNDB,Jonadab
H3123,YWNH,dove
H3124,YWNH,Jonah
H3125,YWNY,Jevanite
H3126,YWNQ,young plant
H3127,YWNQT,young shoot
H3128,YWNTALRXQY,dove
H3129,YWNT,Jonathan
H3130,YWS,Joseph
H3131,YWSPYH,Josiphiah
H3132,YWOALH,Joelah
H3133,YWOD,Joed
H3134,YWOZR,Joezer
H3135,YWO,Joash
H3136,YWCDQ,Jozadak
H3137,YWQY,Jokim
H3138,YWRH,early rain
H3139,YWRH,Jorah
H3140,YWRY,Jorai
H3141,YWR,Joram
H3142,YWBXSD,Jushab-hesed
H3143,YWBYH,Josibiah
H3144,YWH,Joshah
H3145,YWWYH,Joshaviah
H3146,YWP+,Joshaphat
H3147,YWT,Jotham
H3148,YWTR,superiority
H3149,YZWAL,Jeziel
H3150,YZYH,Jeziah
H3151,YZYZ,Jaziz
H3152,YZLYAH,Jezliah
H3153,YZNYH,Jezaniah
H3154,YZO,sweat
H3155,YZRX,Jizrach
H3156,YZRXYH,Izrahiah
H3157,YZROAL,Jezreel
H3158,YZROALY,Jezreelite
H3159,YZROALYT,a Jezreelitess
H3160,YXBH,Jehubbah
H3161,YXD,be united
H3162,YXD,together｜unitedness
H3163,YXDW,Jahdo
H3164,YXDYAL,Jahdiel
H3165,YXDYHW,Jehdeiah
H3166,YXZYAL,Jahaziel
H3167,YXZYH,Jahaziah
H3168,YXZQAL,Ezekiel
H3169,YXZQYH,Hezekiah
H3170,YXZRH,Jahzerah
H3171,YXYAL,Jehiel
H3172,YXYALY,Jehieli
H3173,YXYD,only
H3174,YXYH,Jehiah
H3175,YXYL,waiting
H3176,YXL,wait
H3177,YXLAL,Jahleel
H3178,YXLALY,Jachleelite
H3179,YX,be hot
H3180,YXMWR,roebuck
H3181,YXMY,Jahmai
H3182,YX,barefoot
H3183,YXCAL,Jahzeel
H3184,YXCALY,Jachtseelite
H3185,YXCYAL,Jahziel
H3186,YXR,to remain behind
H3187,YX,enroll oneself
H3188,YX,genealogy
H3189,YXT,Jahath
H3190,Y+B,be good
H3191,Y+B,be pleasing
H3192,Y+BH,Jotbah
H3193,Y+BTH,Jotbath
H3194,Y+H,Juttah
H3195,Y+WR,Jetur
H3196,YY,wine
H3197,Y,a hand
H3198,YKX,decide
H3199,YKY,Jachin
H3200,YKYNY,Jakinite
H3201,YKL,be able
H3202,YKL,be able
H3203,YKLYH,Jecholiah
H3204,YKNYH,Jeconiah
H3205,YLD,bear
H3206,YLD,child
H3207,YLDH,girl
H3208,YLDWT,childhood
H3209,YLWD,born
H3210,YLW,Jalon
H3211,YLYD,born
H3212,YL,go
H3213,YLL,howl
H3214,YLL,howling
H3215,YLLH,howling
H3216,YLO,talk wildly
H3217,YLPT,scab
H3218,YLQ,locust
H3219,YLQW+,receptacle
H3220,Y,sea
H3221,Y,sea
H3222,Y,hot springs
H3223,YMWAL,Jemuel
H3224,YMYMH,Jemimah
H3225,YMY,right hand
